Fact_ID;Fecha;Productos FK;País FK;Ingresos;Gastos;Beneficios;Margenes
2188;2019/04/01;1;33;492226,7868;287132,2923;205094,4945;0,714285714
2189;2019/04/01;4;33;2227973,877;1807601,448;420372,4297;0,23255814
2190;2019/04/01;6;33;365978,4179;308794,2901;57184,12779;0,185185185
2191;2019/04/01;2;33;207507,3709;113185,8387;94321,53223;0,833333333
2192;2019/04/01;7;34;94899,45741;88929,97541;5969,481998;0,067125645
2193;2019/04/01;3;34;146416,3057;96007,26332;50409,0424;0,525054466
2194;2019/04/01;5;34;441773,3362;363953,2639;77820,0723;0,213818861
2195;2019/04/01;1;34;220886,6681;135182,6409;85704,02722;0,633986928
2196;2019/04/01;4;34;683276,0933;628099,712;55176,3813;0,087846532
2197;2019/04/01;6;34;159148,1584;140131,9938;19016,16457;0,135701805
2198;2019/04/01;2;34;78118,45579;47339,78421;30778,67158;0,650165017
2199;2019/04/01;7;35;115514,1839;99474,7554;16039,42848;0,161241196
2200;2019/04/01;3;35;209396,4981;129407,0358;79989,46228;0,618122977
2201;2019/04/01;5;35;559088,65;510241,9574;48846,69258;0,095732411
2202;2019/04/01;1;35;209396,4981;138562,7172;70833,78092;0,511203752
2203;2019/04/01;4;35;570498,6224;506781,4871;63717,1353;0,125729011
2204;2019/04/01;6;35;182113,5668;157296,735;24816,83181;0,157770801
2205;2019/04/01;2;35;70237,26759;47858,22095;22379,04664;0,467611336
2206;2019/04/01;7;36;244330,3123;216425,2187;27905,09356;0,128936423
2207;2019/04/01;3;36;492434,0656;329081,7997;163352,2659;0,496388029
2208;2019/04/01;5;36;1250396,304;1098887,245;151509,0586;0,137874982
2209;2019/04/01;1;36;467181,0366;266699,4353;200481,6014;0,751713633
2210;2019/04/01;4;36;1401543,11;1311844,351;89698,75903;0,068376068
2211;2019/04/01;6;36;397322,19;342690,3889;54631,80113;0,15942029
2212;2019/04/01;2;36;177880,6457;117598,8714;60281,77439;0,512605042
2213;2019/04/01;7;37;58949,60853;54348,66348;4600,945056;0,084656085
2214;2019/04/01;3;37;91567,25937;62876,18476;28691,0746;0,45631068
2215;2019/04/01;5;37;349163,0659;315919,8324;33243,23357;0,105226802
2216;2019/04/01;1;37;115541,2327;74203,14724;41338,08549;0,557093426
2217;2019/04/01;4;37;397172,9875;361427,4186;35745,56887;0,098901099
2218;2019/04/01;6;37;95704,33434;87121,81661;8582,517724;0,098511694
2219;2019/04/01;2;37;52692,93367;30974,28101;21718,65266;0,701183432
2220;2019/04/01;7;38;361847,5486;321647,773;40199,77561;0,124980737
2221;2019/04/01;3;38;709884,1221;460917,6193;248966,5028;0,540154015
2222;2019/04/01;5;38;2043842,198;1736617,029;307225,1685;0,176910144
2223;2019/04/01;1;38;676325,9636;406359,1832;269966,7805;0,664355062
2224;2019/04/01;4;38;2999832,903;2672283,581;327549,3224;0,122572816
2225;2019/04/01;6;38;466139,4486;430476,9727;35662,47589;0,082844097
2226;2019/04/01;2;38;308440,5307;188919,825;119520,7056;0,632653061
2227;2019/04/01;7;39;10732,60938;9769,170487;963,4388881;0,098620337
2228;2019/04/01;3;39;16257,68047;9556,688696;6700,991778;0,701183432
2229;2019/04/01;5;39;60385,67033;53699,48886;6686,181468;0,124511082
2230;2019/04/01;1;39;22337,78862;14072,80683;8264,981789;0,587301587
2231;2019/04/01;4;39;91584,93333;81284,60187;10300,33146;0,126719344
2232;2019/04/01;6;39;15881,78035;14157,47277;1724,307581;0,121794872
2233;2019/04/01;2;39;7081,309278;4213,379021;2867,930258;0,680672269
2234;2019/04/01;7;40;79722,72269;71387,8464;8334,876293;0,116754836
2235;2019/04/01;3;40;113958,006;62102,96935;51855,03666;0,83498482
2236;2019/04/01;5;40;408043,1828;322502,4937;85540,68905;0,265240396
2237;2019/04/01;1;40;131763,9444;72211,22465;59552,7198;0,824701701
2238;2019/04/01;4;40;383313,2929;329632,0445;53681,24842;0,162852032
2239;2019/04/01;6;40;118959,2978;93959,68832;24999,60948;0,266067395
2240;2019/04/01;2;40;62209,8623;38753,97933;23455,88297;0,605250954
2241;2019/04/01;7;41;194210,9436;172231,949;21978,99459;0,127612761
2242;2019/04/01;3;41;370323,3763;204014,5146;166308,8617;0,815181518
2243;2019/04/01;5;41;898436,713;800337,1368;98099,57624;0,122572816
2244;2019/04/01;1;41;411634,3506;275085,3005;136549,0501;0,496388029
2245;2019/04/01;4;41;1099151,298;1015059,602;84091,69568;0,082844097
2246;2019/04/01;6;41;266289,232;233003,078;33286,15399;0,142857143
2247;2019/04/01;2;41;140571,7306;87716,7599;52854,97071;0,602564103
2248;2019/04/01;7;42;89618,8257;93606,9201;-3988,094393;-0,042604696
2249;2019/04/01;3;42;166249,4158;112427,8466;53821,56924;0,478720983
2250;2019/04/01;5;42;307951,938;316216,3818;-8264,44386;-0,026135407
2251;2019/04/01;1;42;160999,4342;122451,3888;38548,04547;0,314802844
2252;2019/04/01;4;42;515559,9861;522330,1143;-6770,128278;-0,012961398
2253;2019/04/01;6;42;126753,6982;117824,8536;8928,844583;0,075780655
2254;2019/04/01;2;42;73181,56102;54069,4444;19112,11662;0,353473516
2255;2019/04/01;7;43;26045,74422;24802,96192;1242,782305;0,050106205
2256;2019/04/01;3;43;42975,47796;32736,88274;10238,59522;0,312754128
2257;2019/04/01;5;43;81304,95831;84929,41372;-3624,455413;-0,042676091
2258;2019/04/01;1;43;58131,0813;43370,62615;14760,45516;0,340332997
2259;2019/04/01;4;43;214877,3898;231123,3267;-16245,93692;-0,070291204
2260;2019/04/01;6;43;39452,8978;39888,64352;-435,7457165;-0,010924055
2261;2019/04/01;2;43;19502,64802;14221,39997;5281,248049;0,371359223
2262;2019/04/01;7;44;269798,871;213590,7729;56208,09813;0,263157895
2263;2019/04/01;3;44;559466,6512;352256,7804;207209,8708;0,588235294
2264;2019/04/01;5;44;1401382,485;1332541,222;68841,26331;0,051661639
2265;2019/04/01;1;44;496021,9794;318871,2725;177150,7069;0,555555556
2266;2019/04/01;4;44;1804279,95;1746525,671;57754,27857;0,033068096
2267;2019/04/01;6;44;424536,4588;379373,0058;45163,45307;0,119047619
2268;2019/04/01;2;44;225183,1451;138574,2431;86608,90196;0,625
2269;2019/04/01;7;45;85472,5731;66222,66316;19249,90994;0,290684624
2270;2019/04/01;3;45;173997,7381;109618,575;64379,1631;0,587301587
2271;2019/04/01;5;45;302396,069;251366,7323;51029,33664;0,203007519
2272;2019/04/01;1;45;192313,2895;108464,6953;83848,59421;0,773049645
2273;2019/04/01;4;45;626391,8571;513641,3229;112750,5343;0,219512195
2274;2019/04/01;6;45;122137,688;90870,43989;31267,24813;0,344086022
2275;2019/04/01;2;45;72595,08278;44227,15813;28367,92466;0,641414141
2276;2019/04/01;7;46;17226,53909;13848,78633;3377,752764;0,243902439
2277;2019/04/01;3;46;32831,75686;19151,85817;13679,89869;0,714285714
2278;2019/04/01;5;46;72173,25862;61401,13047;10772,12815;0,175438596
2279;2019/04/01;1;46;28094,28859;17688,99652;10405,29207;0,588235294
2280;2019/04/01;4;46;85429,57143;76436,98496;8992,586466;0,117647059
2281;2019/04/01;6;46;22385,28877;19925,36693;2459,921843;0,12345679
2282;2019/04/01;2;46;13331,36624;8887,577495;4443,788747;0,5
2283;2019/04/01;7;47;19594,86642;17145,50812;2449,358302;0,142857143
2284;2019/04/01;3;47;37720,11786;22632,07071;15088,04714;0,666666667
2285;2019/04/01;5;47;84493,064;65716,82756;18776,23644;0,285714286
2286;2019/04/01;1;47;40621,66538;27081,11026;13540,55513;0,5
2287;2019/04/01;4;47;138968,8553;114588,3543;24380,50092;0,212765957
2288;2019/04/01;6;47;28089,44947;23161,47588;4927,973591;0,212765957
2289;2019/04/01;2;47;14792,20308;9509,273409;5282,929672;0,555555556
2290;2019/04/01;7;48;165650,8875;134396,0031;31254,88443;0,23255814
2291;2019/04/01;3;48;233174,2698;127185,9653;105988,3045;0,833333333
2292;2019/04/01;5;48;685451,9483;602867,3762;82584,57208;0,136986301
2293;2019/04/01;1;48;316782,5737;194943,1223;121839,4514;0,625
2294;2019/04/01;4;48;1394954,842;1239959,86;154994,9825;0,125
2295;2019/04/01;6;48;199779,9648;176549,7364;23230,22847;0,131578947
2296;2019/04/01;2;48;112623,8329;61431,18156;51192,6513;0,833333333
2297;2019/04/01;7;49;160208,6919;143344,619;16864,07283;0,117647059
2298;2019/04/01;3;49;260781,3407;160480,825;100300,5157;0,625
2299;2019/04/01;5;49;558565,4392;455127,3949;103438,0443;0,227272727
2300;2019/04/01;1;49;285060,9828;179482,841;105578,1418;0,588235294
2301;2019/04/01;4;49;1164333,592;987919,411;176414,1805;0,178571429
2302;2019/04/01;6;49;241013,6589;196381,4998;44632,15905;0,227272727
2303;2019/04/01;2;49;123754,0195;77919,19744;45834,82202;0,588235294
2304;2019/04/01;7;50;112640,5019;98382,21048;14258,29137;0,144927536
2305;2019/04/01;3;50;194857,2026;125265,3445;69591,85806;0,555555556
2306;2019/04/01;5;50;550914,4545;448893,2593;102021,1953;0,227272727
2307;2019/04/01;1;50;264631,3974;154368,3151;110263,0822;0,714285714
2308;2019/04/01;4;50;721435,5952;639454,2776;81981,31764;0,128205128
2309;2019/04/01;6;50;187038,858;154225,0233;32813,83474;0,212765957
2310;2019/04/01;2;50;75845,54443;50563,69629;25281,84814;0,5
2311;2019/04/01;7;51;101787,3062;104508,9955;-2721,689317;-0,026042632
2312;2019/04/01;3;51;211434,6359;137485,3924;73949,24358;0,537869822
2313;2019/04/01;5;51;411741,1332;412167,0233;-425,8901504;-0,001033295
2314;2019/04/01;1;51;195577,0383;138461,62;57115,41825;0,4125
2315;2019/04/01;4;51;595234,4642;570652,51;24581,95428;0,043076923
2316;2019/04/01;6;51;161063,4433;153888,4256;7175,017647;0,046624804
2317;2019/04/01;2;51;82972,07683;57272,761;25699,31583;0,448717949
2318;2019/04/01;7;52;3296184,676;2546550,703;749633,9732;0,294372294
2319;2019/04/01;3;52;5130954,125;3215500,486;1915453,639;0,59569378
2320;2019/04/01;5;52;12195883,29;9378249,551;2817633,734;0,300443459
2321;2019/04/01;1;52;6804570,053;4339146,121;2465423,932;0,568181818
2322;2019/04/01;4;52;17814211,53;13489747,13;4324464,392;0,320574163
2323;2019/04/01;6;52;4649456,974;3869734,376;779722,5982;0,201492537
2324;2019/04/01;2;52;2317931,029;1293338,328;1024592,701;0,792207792
2325;2019/04/01;7;53;73158,11492;63778,86942;9379,245502;0,147058824
2326;2019/04/01;3;53;145145,7;79170,38182;65975,31818;0,833333333
2327;2019/04/01;5;53;342324,7642;301571,816;40752,94811;0,135135135
2328;2019/04/01;1;53;153107,2785;100311,6652;52795,61327;0,526315789
2329;2019/04/01;4;53;541588,4328;444876,2127;96712,22015;0,217391304
2330;2019/04/01;6;53;94250,45455;82010,13577;12240,31877;0,149253731
2331;2019/04/01;2;53;51690,0641;31014,03846;20676,02564;0,666666667
2332;2019/04/01;7;54;67798,40217;57036,75104;10761,65114;0,188679245
2333;2019/04/01;3;54;124749,06;76768,65231;47980,40769;0,625
2334;2019/04/01;5;54;245569,0157;195452,8901;50116,12566;0,256410256
2335;2019/04/01;1;54;108666,4286;61420,15528;47246,27329;0,769230769
2336;2019/04/01;4;54;371276,9643;312344,1128;58932,85147;0,188679245
2337;2019/04/01;6;54;81428,89034;72673,09568;8755,79466;0,120481928
2338;2019/04/01;2;54;43076,33287;24347,49249;18728,84038;0,769230769
2339;2019/04/01;7;55;124312,9527;98938,48526;25374,46739;0,25646711
2340;2019/04/01;3;55;216624,5512;128674,9834;87949,56777;0,683501684
2341;2019/04/01;5;55;637254,7476;493282,3787;143972,3689;0,291866029
2342;2019/04/01;1;55;317088,1111;205669,9093;111418,2018;0,541733121
2343;2019/04/01;4;55;1076020,311;821784,1398;254236,1716;0,309370988
2344;2019/04/01;6;55;205116,3719;167521,9085;37594,46338;0,224415205
2345;2019/04/01;2;55;93234,71449;58737,87013;34496,84436;0,587301587
2346;2019/04/01;7;56;11118,88821;9532,877444;1586,010768;0,166372722
2347;2019/04/01;3;56;16228,27226;9629,963761;6598,308503;0,685185185
2348;2019/04/01;5;56;39994,80685;34514,71964;5480,087206;0,158775365
2349;2019/04/01;1;56;26400,5129;16708,96978;9691,543121;0,580020387
2350;2019/04/01;4;56;82151,83251;71206,07326;10945,75926;0,153719462
2351;2019/04/01;6;56;16770,68435;14451,33438;2319,349963;0,160493827
2352;2019/04/01;2;56;7936,642503;4937,396803;2999,2457;0,607454863
2353;2017/07/01;7;1;60825,00771;48153,1311;12671,87661;0,263157895
2354;2017/07/01;3;1;120489,2328;68102,60986;52386,62297;0,769230769
2355;2017/07/01;5;1;260894,0413;220756,4965;40137,54482;0,181818182
2356;2017/07/01;1;1;157840,895;101469,1468;56371,74821;0,555555556
2357;2017/07/01;4;1;553827,7018;473562,8174;80264,88431;0,169491525
2358;2017/07/01;6;1;89937,83191;74159,26491;15778,567;0,212765957
2359;2017/07/01;2;1;40420,20359;22846,20203;17574,00156;0,769230769
2360;2017/07/01;7;2;87962,04356;74429,42147;13532,62209;0,181818182
2361;2017/07/01;3;2;139471,3483;78831,63168;60639,71667;0,769230769
2362;2017/07/01;5;2;418414,045;334731,236;83682,80901;0,25
2363;2017/07/01;1;2;179320,305;104603,5113;74716,79376;0,714285714
2364;2017/07/01;4;2;494084,6702;443667,8671;50416,80308;0,113636364
2365;2017/07/01;6;2;124514,6354;105648,7815;18865,85385;0,178571429
2366;2017/07/01;2;2;75518,63252;46473,00463;29045,62789;0,625
2367;2017/07/01;7;4;58683,22403;41577,68852;17105,53552;0,411411411
2368;2017/07/01;3;4;98676,24315;53285,1713;45391,07185;0,851851852
2369;2017/07/01;5;4;226877,6614;170158,2461;56719,41535;0,333333333
2370;2017/07/01;1;4;123134,4573;66492,60692;56641,85034;0,851851852
2371;2017/07/01;4;4;291045,0808;230381,4676;60663,61323;0,263318113
2372;2017/07/01;6;4;87578,91489;69090,03286;18488,88203;0,267605634
2373;2017/07/01;2;4;36061,90613;21637,14368;14424,76245;0,666666667
2374;2017/07/01;7;5;19766,71058;17131,14917;2635,561411;0,153846154
2375;2017/07/01;3;5;34505,65157;22182,20458;12323,44699;0,555555556
2376;2017/07/01;5;5;87638,24779;72784,30748;14853,9403;0,204081633
2377;2017/07/01;1;5;46061,03256;30707,35504;15353,67752;0,5
2378;2017/07/01;4;5;132041,6267;110395,4584;21646,16831;0,196078431
2379;2017/07/01;6;5;25655,75648;22564,70148;3091,054997;0,136986301
2380;2017/07/01;2;5;13908,87921;7861,540425;6047,338788;0,769230769
2381;2017/07/01;7;6;31346,82231;26868,70483;4478,117472;0,166666667
2382;2017/07/01;3;6;60081,40942;35047,48883;25033,92059;0,714285714
2383;2017/07/01;5;6;135921,877;120649,756;15272,12102;0,126582278
2384;2017/07/01;1;6;72730,12719;39670,97847;33059,14872;0,833333333
2385;2017/07/01;4;6;215356,7403;184145,6185;31211,12178;0,169491525
2386;2017/07/01;6;6;45183,83924;39391,03933;5792,799902;0,147058824
2387;2017/07/01;2;6;25669,45666;15796,58871;9872,867945;0,625
2388;2017/07/01;7;3;420349,9291;347875,8034;72474,12572;0,208333333
2389;2017/07/01;3;3;701529,9493;431710,738;269819,2113;0,625
2390;2017/07/01;5;3;1940680,981;1651027,104;289653,8778;0,175438596
2391;2017/07/01;1;3;718522,0242;479014,6828;239507,3414;0,5
2392;2017/07/01;4;3;3580221,81;3089780,466;490441,3439;0,158730159
2393;2017/07/01;6;3;586590,0141;475912,653;110677,3612;0,23255814
2394;2017/07/01;2;3;340414,5328;214335,0762;126079,4566;0,588235294
2395;2017/07/01;7;7;1039650,921;934635,6765;105015,2445;0,112359551
2396;2017/07/01;3;7;2115995,404;1269597,242;846398,1616;0,666666667
2397;2017/07/01;5;7;4496490,233;3991266,612;505223,6217;0,126582278
2398;2017/07/01;1;7;2644994,255;1732927,27;912066,9844;0,526315789
2399;2017/07/01;4;7;10180732,6;8683566,044;1497166,559;0,172413793
2400;2017/07/01;6;7;1427457,217;1251227,931;176229,286;0,14084507
2401;2017/07/01;2;7;899298,0467;566224,696;333073,3506;0,588235294
2402;2017/07/01;7;8;17635,80242;15697,80215;1938,000266;0,12345679
2403;2017/07/01;3;8;31693,32609;20374,28106;11319,04503;0,555555556
2404;2017/07/01;5;8;63386,65217;53925,95782;9460,694354;0,175438596
2405;2017/07/01;1;8;32761,64045;21841,09363;10920,54682;0,5
2406;2017/07/01;4;8;96124,81319;82957,03056;13167,78263;0,158730159
2407;2017/07/01;6;8;23141,15873;20135,81344;3005,34529;0,149253731
2408;2017/07/01;2;8;13689,13615;9126,090767;4563,045383;0,5
2409;2017/07/01;7;9;52087,08667;45735,00293;6352,08374;0,138888889
2410;2017/07/01;3;9;69346,71302;46231,14201;23115,57101;0,5
2411;2017/07/01;5;9;260435,4333;222136,1049;38299,32843;0,172413793
2412;2017/07/01;1;9;84924,59783;46322,50791;38602,08992;0,833333333
2413;2017/07/01;4;9;239175,398;192278,2611;46897,13685;0,243902439
2414;2017/07/01;6;9;65108,85833;57538,06085;7570,797481;0,131578947
2415;2017/07/01;2;9;32736,29749;21044,76267;11691,53482;0,555555556
2416;2017/07/01;7;10;3254359,489;2865935,937;388423,5519;0,135531136
2417;2017/07/01;3;10;5396909,315;3487233,711;1909675,604;0,547619048
2418;2017/07/01;5;10;12533318,35;11357246,69;1176071,653;0,103552532
2419;2017/07/01;1;10;7187353,154;4265537,85;2921815,304;0,684981685
2420;2017/07/01;4;10;22977750,28;20578602,83;2399147,456;0,116584565
2421;2017/07/01;6;10;3949300,836;3653103,273;296197,5627;0,081081081
2422;2017/07/01;2;10;2071764,367;1369666,442;702097,9243;0,512605042
2423;2017/07/01;7;11;56874,66598;50692,63707;6182,028911;0,12195122
2424;2017/07/01;3;11;100672,3102;64717,91371;35954,39651;0,555555556
2425;2017/07/01;5;11;207400,0977;180110,6112;27289,48655;0,151515152
2426;2017/07/01;1;11;135882,8227;83620,19856;52262,6241;0,625
2427;2017/07/01;4;11;320746,6628;286257,7743;34488,88847;0,120481928
2428;2017/07/01;6;11;72781,56464;59548,55289;13233,01175;0,222222222
2429;2017/07/01;2;11;41542,48946;26156,38225;15386,10721;0,588235294
2430;2017/07/01;7;12;102721,2588;91433,20836;11288,05042;0,12345679
2431;2017/07/01;3;12;164902,6736;109935,1157;54967,55786;0,5
2432;2017/07/01;5;12;584970,5368;465588,7946;119381,7422;0,256410256
2433;2017/07/01;1;12;185240,67;121364,5769;63876,0931;0,526315789
2434;2017/07/01;4;12;638760,931;548794,6027;89966,32831;0,163934426
2435;2017/07/01;6;12;145476,966;130929,2694;14547,6966;0,111111111
2436;2017/07/01;2;12;78270,70563;49281,5554;28989,15023;0,588235294
2437;2017/07/01;7;13;11157,63113;9540,58314;1617,04799;0,169491525
2438;2017/07/01;3;13;15527,97923;10173,50363;5354,475596;0,526315789
2439;2017/07/01;5;13;39946,0229;33058,77757;6887,245328;0,208333333
2440;2017/07/01;1;13;21987,09664;13843,72751;8143,369125;0,588235294
2441;2017/07/01;4;13;65411,6125;58223,52321;7188,089286;0,12345679
2442;2017/07/01;6;13;14495,6482;12454,00761;2041,640591;0,163934426
2443;2017/07/01;2;13;7928,680303;4992,132043;2936,54826;0,588235294
2444;2017/07/01;7;14;20276,86792;17833,87179;2442,996135;0,136986301
2445;2017/07/01;3;14;37707,85965;25138,5731;12569,28655;0,5
2446;2017/07/01;5;14;85973,92;72327,26603;13646,65397;0,188679245
2447;2017/07/01;1;14;36062,88591;24041,92394;12020,96197;0,5
2448;2017/07/01;4;14;134334,25;114579,2132;19755,03676;0,172413793
2449;2017/07/01;6;14;28811,63539;25117,83598;3693,799409;0,147058824
2450;2017/07/01;2;14;17617,60656;9609,603577;8008,002981;0,833333333
2451;2017/07/01;7;15;1040094,359;802285,13;237809,2287;0,296414853
2452;2017/07/01;3;15;1509285,189;774766,3972;734518,7921;0,948051948
2453;2017/07/01;5;15;5200471,793;4070339,416;1130132,378;0,277650648
2454;2017/07/01;1;15;2071183,571;1147117,055;924066,5165;0,805555556
2455;2017/07/01;4;15;5375768,596;4507479,896;868288,6997;0,19263285
2456;2017/07/01;6;15;1211249,127;941957,4603;269291,6663;0,285885167
2457;2017/07/01;2;15;610259,4452;353078,679;257180,7662;0,728395062
2458;2017/07/01;7;16;22651,01597;19379,20255;3271,813418;0,168831169
2459;2017/07/01;3;16;36489,25723;23577,67391;12911,58333;0,547619048
2460;2017/07/01;5;16;90785,272;83408,96865;7376,30335;0,088435374
2461;2017/07/01;1;16;40674,40502;26336,67725;14337,72777;0,544401544
2462;2017/07/01;4;16;222512,9216;206151,6773;16361,24423;0,079365079
2463;2017/07/01;6;16;32516,2149;30182,01519;2334,199712;0,077337437
2464;2017/07/01;2;16;17272,69254;12436,33863;4836,353912;0,388888889
2465;2017/07/01;7;17;82426,08974;76119,99734;6306,092408;0,082844097
2466;2017/07/01;3;17;153599,471;96767,66672;56831,80427;0,587301587
2467;2017/07/01;5;17;445590,5446;352210,2652;93380,27934;0,265126513
2468;2017/07/01;1;17;181470,3427;130658,6468;50811,69597;0,388888889
2469;2017/07/01;4;17;535769,5833;474433,2034;61336,37989;0,129283489
2470;2017/07/01;6;17;117199,5964;105727,2415;11472,35485;0,108508977
2471;2017/07/01;2;17;57624,3854;36879,60666;20744,77875;0,5625
2472;2017/07/01;7;18;36181,32121;34183,48304;1997,838171;0,058444547
2473;2017/07/01;3;18;64423,57554;44619,29121;19804,28433;0,443850267
2474;2017/07/01;5;18;125243,035;114172,7023;11070,33263;0,096961291
2475;2017/07/01;1;18;63285,34982;38989,27857;24296,07126;0,623147495
2476;2017/07/01;4;18;271359,9091;240293,8781;31066,03097;0,129283489
2477;2017/07/01;6;18;46639,98438;41770,2213;4869,763074;0,116584565
2478;2017/07/01;2;18;23752,98939;16301,58864;7451,400746;0,4570966
2479;2017/07/01;7;19;198455,8062;164632,034;33823,77219;0,205450734
2480;2017/07/01;3;19;377871,572;234967,4138;142904,1581;0,608187135
2481;2017/07/01;5;19;706228,9379;611952,9797;94275,95822;0,15405752
2482;2017/07/01;1;19;447175,5284;306894,9089;140280,6195;0,4570966
2483;2017/07/01;4;19;1651664,452;1467440,34;184224,1119;0,125541126
2484;2017/07/01;6;19;313159,6208;306687,6553;6471,965496;0,021102791
2485;2017/07/01;2;19;131623,6452;87846,59583;43777,04942;0,498335183
2486;2017/07/01;7;20;104631,0086;90663,59936;13967,40924;0,15405752
2487;2017/07/01;3;20;175012,2986;107107,5267;67904,77184;0,633986928
2488;2017/07/01;5;20;340233,6993;308597,9343;31635,76502;0,102514507
2489;2017/07/01;1;20;173762,2107;121813,3015;51948,9092;0,426463355
2490;2017/07/01;4;20;737173,0152;678199,1739;58973,84121;0,086956522
2491;2017/07/01;6;20;158480,1922;137198,5664;21281,62581;0,155115512
2492;2017/07/01;2;20;67762,42201;42533,95104;25228,47096;0,593137255
2493;2017/07/01;7;21;16958,53175;14864,52174;2094,010007;0,140873016
2494;2017/07/01;3;21;31773,60595;19254,8052;12518,80074;0,650165017
2495;2017/07/01;5;21;58143,53741;53805,84494;4337,692474;0,080617496
2496;2017/07/01;1;21;35173,25103;25348,99816;9824,252874;0,387559809
2497;2017/07/01;4;21;144866,1017;136496,0603;8370,041431;0,061320755
2498;2017/07/01;6;21;21421,30326;20992,87719;428,4260652;0,020408163
2499;2017/07/01;2;21;10819,11392;7220,756774;3598,35715;0,498335183
2500;2017/07/01;7;22;153183,177;131148,3662;22034,81085;0,168014376
2501;2017/07/01;3;22;249165,0411;159140,6284;90024,41269;0,565690946
2502;2017/07/01;5;22;837618,6489;786717,208;50901,44097;0,064701065
2503;2017/07/01;1;22;275301,2343;191191,9606;84109,27364;0,439920556
2504;2017/07/01;4;22;1009437,859;927290,5022;82147,3568;0,088588589
2505;2017/07/01;6;22;249165,0411;209560,9135;39604,12759;0,188986233
2506;2017/07/01;2;22;112159,7621;81567,2201;30592,54201;0,37505927
2507;2017/07/01;7;23;146518,1149;138903,2022;7614,912726;0,054821722
2508;2017/07/01;3;23;202539,7471;131094,3187;71445,42838;0,54499256
2509;2017/07/01;5;23;529719,3385;452631,2153;77088,12315;0,170311107
2510;2017/07/01;1;23;317343,3825;196447,6128;120895,7697;0,615409716
2511;2017/07/01;4;23;1147725,233;1072718,807;75006,42638;0,069921797
2512;2017/07/01;6;23;190757,6565;165094,8001;25662,85644;0,155443154
2513;2017/07/01;2;23;89433,13506;55312,92733;34120,20773;0,616857747
2514;2017/07/01;7;24;30009,28205;29315,91174;693,3703078;0,023651671
2515;2017/07/01;3;24;47083,52874;32552,82741;14530,70133;0,446372942
2516;2017/07/01;5;24;153131,4766;137021,5668;16109,90988;0,117572075
2517;2017/07/01;1;24;81114,19802;57701,3959;23412,80212;0,405757985
2518;2017/07/01;4;24;218467,5733;204100,4323;14367,14099;0,070392506
2519;2017/07/01;6;24;45137,92837;43449,52586;1688,40251;0,03885894
2520;2017/07/01;2;24;24528,54491;15316,51539;9212,029521;0,601444212
2521;2017/07/01;7;25;34774,43962;33979,05335;795,3862736;0,023408135
2522;2017/07/01;3;25;72560,83858;42792,42473;29768,41385;0,695646812
2523;2017/07/01;5;25;126235,9795;133711,0196;-7475,040146;-0,055904444
2524;2017/07/01;1;25;82278,80804;54263,62189;28015,18615;0,516279326
2525;2017/07/01;4;25;204782,8111;183208,4031;21574,40805;0,117758835
2526;2017/07/01;6;25;52359,24148;57911,9678;-5552,726327;-0,09588219
2527;2017/07/01;2;25;29726,5371;22078,00161;7648,53549;0,346432418
2528;2017/07/01;7;26;18737,951;18000,6978;737,2531993;0,040956923
2529;2017/07/01;3;26;35725,29758;22961,36326;12763,93432;0,555887478
2530;2017/07/01;5;26;104289;106208,4456;-1919,445646;-0,018072439
2531;2017/07/01;1;26;36612,09574;29274,02177;7338,073976;0,250668461
2532;2017/07/01;4;26;104289;105353,3613;-1064,361265;-0,010102775
2533;2017/07/01;6;26;28209,31967;28395,25588;-185,9362114;-0,006548144
2534;2017/07/01;2;26;17150,51661;10613,74013;6536,776485;0,615878701
2535;2017/07/01;7;27;508006,7237;477724,5668;30282,1569;0,063388318
2536;2017/07/01;3;27;763495,4854;534944,5257;228550,9597;0,427242356
2537;2017/07/01;5;27;1993247,756;2085217,285;-91969,52888;-0,044105489
2538;2017/07/01;1;27;873295,8395;539013,3799;334282,4596;0,620174697
2539;2017/07/01;4;27;2664443,429;2386258,063;278185,3657;0,116578073
2540;2017/07/01;6;27;826314,7342;788162,6025;38152,13173;0,048406422
2541;2017/07/01;2;27;422516,9191;316069,2584;106447,6607;0,336785872
2542;2017/07/01;7;28;1085386,356;901422,5666;183963,7891;0,204081633
2543;2017/07/01;3;28;2345972,871;1443675,613;902297,2582;0,625
2544;2017/07/01;5;28;5136871,632;4251204,109;885667,5227;0,208333333
2545;2017/07/01;1;28;2040675,032;1311862,52;728812,5114;0,555555556
2546;2017/07/01;4;28;10643062,98;9911704,717;731358,2659;0,073787334
2547;2017/07/01;6;28;1737251,048;1389800,838;347450,2095;0,25
2548;2017/07/01;2;28;894710,3743;536826,2246;357884,1497;0,666666667
2549;2017/07/01;7;29;9439,81768;8071,728161;1368,089519;0,169491525
2550;2017/07/01;3;29;18241,35587;9949,830476;8291,525396;0,833333333
2551;2017/07/01;5;29;49765,25243;41471,04369;8294,208738;0,2
2552;2017/07/01;1;29;17797,98958;10059,73324;7738,256341;0,769230769
2553;2017/07/01;4;29;78858,78462;68202,1921;10656,59252;0,15625
2554;2017/07/01;6;29;13705,40374;11421,16979;2284,233957;0,2
2555;2017/07/01;2;29;7673,384731;4185,48258;3487,90215;0,833333333
2556;2017/07/01;7;30;185402,2;151692,7091;33709,49091;0,222222222
